timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049266631;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266631;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266648;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266648;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266667;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266667;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266683;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266683;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266701;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266701;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266717;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266717;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266733;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266734;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266750;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266750;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266768;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266768;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266785;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266785;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266802;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266802;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266818;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266818;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266836;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266836;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266853;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266853;Player;2.645236;24.98;1.885395;0;181.6001;0;
1573049266869;Player;2.645236;24.98;1.885395;0;180.7001;0;
1573049266869;Player;2.645236;24.98;1.885395;0;180.7001;0;
