timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573037299755;Player;-0.81;0.992152;-2.22;0;0;0;
1573037299761;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037299761;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300349;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300349;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300369;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300369;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300386;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300386;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300403;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300403;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300420;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300420;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300436;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300436;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300453;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300453;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300470;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300470;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300487;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300487;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300504;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300504;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300520;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300520;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300537;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300537;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300554;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300554;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300571;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300571;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300587;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300588;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300605;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300605;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300621;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300621;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300637;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300637;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300655;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300655;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300672;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300672;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300688;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300688;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300705;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300705;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300723;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300723;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300739;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300739;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300756;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300756;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300773;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300773;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300789;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300790;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300806;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300806;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300823;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300823;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300839;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300839;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300857;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300857;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300874;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300874;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300890;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300890;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300908;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300908;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300924;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300924;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300941;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300941;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300958;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300958;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300975;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300975;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300992;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037300992;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301008;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301008;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301025;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301025;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301042;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301042;Player;-0.81;0.9799999;-2.22;0;0;0;
1573037301058;Player;-0.81;0.9799999;-2.22;0;0;0;
