timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573039434876;Player;-0.81;0.992152;-2.22;0;0;0;
1573039434882;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039434882;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435702;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435702;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435732;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435733;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435749;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435749;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435767;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435767;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435784;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435785;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435814;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435814;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435846;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435846;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435877;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435877;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435909;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435909;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435927;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435928;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435944;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435944;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435960;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435960;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435978;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435978;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435995;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039435995;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436011;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436011;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436029;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436029;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436046;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436046;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436063;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436063;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436080;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436080;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436096;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436096;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436113;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436113;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436130;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436130;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436147;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436147;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436163;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436163;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436180;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436180;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436197;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436197;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436213;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436213;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436230;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436230;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436247;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436247;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436263;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436263;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436280;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436280;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436297;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436297;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436314;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436314;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436330;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436330;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436347;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436347;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436364;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436364;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436381;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436381;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436398;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436398;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436414;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436414;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436432;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436432;Player;-0.81;0.9799999;-2.22;0;0;0;
1573039436448;Player;-0.81;0.9799999;-2.22;0;359.6;0;
1573039436448;Player;-0.81;0.9799999;-2.22;0;359.6;0;
1573039436465;Player;-0.81;0.9799999;-2.22;0;358.5;0;
1573039436465;Player;-0.81;0.9799999;-2.22;0;358.5;0;
1573039436482;Player;-0.81;0.9799999;-2.22;0;357.5;0;
1573039436482;Player;-0.81;0.9799999;-2.22;0;357.5;0;
1573039436498;Player;-0.81;0.9799999;-2.22;0;356.9;0;
1573039436498;Player;-0.81;0.9799999;-2.22;0;356.9;0;
1573039436515;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436515;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436532;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436532;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436549;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436549;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436566;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436566;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436582;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436582;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436599;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436599;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436616;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436616;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436632;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436632;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436649;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436649;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436666;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436666;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436683;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436683;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436700;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436700;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436717;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436717;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436733;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436733;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436751;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436751;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436767;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436767;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436784;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436784;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436801;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436801;Player;-0.81;0.9799999;-2.22;0;356.8;0;
1573039436818;Player;-0.81;0.9799999;-2.22;0;356.4;0;
1573039436818;Player;-0.81;0.9799999;-2.22;0;356.4;0;
1573039436835;Player;-0.81;0.9799999;-2.22;0;353.5;0;
1573039436835;Player;-0.81;0.9799999;-2.22;0;353.5;0;
1573039436851;Player;-0.81;0.9799999;-2.22;0;349.6;0;
1573039436851;Player;-0.81;0.9799999;-2.22;0;349.6;0;
1573039436868;Player;-0.81;0.9799999;-2.22;0;344.1;0;
1573039436868;Player;-0.81;0.9799999;-2.22;0;344.1;0;
1573039436885;Player;-0.81;0.9799999;-2.22;0;336.7;0;
1573039436885;Player;-0.81;0.9799999;-2.22;0;336.7;0;
1573039436902;Player;-0.81;0.9799999;-2.22;0;329;0;
1573039436902;Player;-0.81;0.9799999;-2.22;0;329;0;
1573039436919;Player;-0.81;0.9799999;-2.22;0;319.5;0;
1573039436919;Player;-0.81;0.9799999;-2.22;0;319.5;0;
1573039436935;Player;-0.81;0.9799999;-2.22;0;304.7;0;
1573039436935;Player;-0.81;0.9799999;-2.22;0;304.7;0;
1573039436952;Player;-0.81;0.9799999;-2.22;0;301.9;0;
1573039436952;Player;-0.81;0.9799999;-2.22;0;301.9;0;
1573039436970;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039436970;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039436986;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039436986;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437003;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437003;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437019;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437019;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437037;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437037;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437053;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437053;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437070;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437070;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437087;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437087;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437103;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437103;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437120;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437120;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437137;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437137;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437154;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437154;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437171;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437171;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437187;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437187;Player;-0.81;0.9799999;-2.22;0;302.7;0;
1573039437204;Player;-0.81;0.9799999;-2.22;0;303.3;0;
1573039437204;Player;-0.81;0.9799999;-2.22;0;303.3;0;
1573039437221;Player;-0.81;0.9799999;-2.22;0;304.3;0;
1573039437221;Player;-0.81;0.9799999;-2.22;0;304.3;0;
1573039437238;Player;-0.81;0.9799999;-2.22;0;305;0;
1573039437238;Player;-0.81;0.9799999;-2.22;0;305;0;
1573039437254;Player;-0.81;0.9799999;-2.22;0;304.5;0;
1573039437255;Player;-0.81;0.9799999;-2.22;0;304.5;0;
1573039437272;Player;-0.81;0.9799999;-2.22;0;301.8;0;
1573039437272;Player;-0.81;0.9799999;-2.22;0;301.8;0;
1573039437289;Player;-0.81;0.9799999;-2.22;0;297.4;0;
1573039437289;Player;-0.81;0.9799999;-2.22;0;297.4;0;
1573039437305;Player;-0.81;0.9799999;-2.22;0;292.6;0;
1573039437305;Player;-0.81;0.9799999;-2.22;0;292.6;0;
1573039437322;Player;-0.81;0.9799999;-2.22;0;287.4;0;
1573039437322;Player;-0.81;0.9799999;-2.22;0;287.4;0;
1573039437339;Player;-0.81;0.9799999;-2.22;0;282;0;
1573039437339;Player;-0.81;0.9799999;-2.22;0;282;0;
1573039437356;Player;-0.81;0.9799999;-2.22;0;277.1;0;
1573039437356;Player;-0.81;0.9799999;-2.22;0;277.1;0;
1573039437372;Player;-0.81;0.9799999;-2.22;0;272.7;0;
1573039437372;Player;-0.81;0.9799999;-2.22;0;272.7;0;
1573039437389;Player;-0.81;0.9799999;-2.22;0;269.4;0;
1573039437389;Player;-0.81;0.9799999;-2.22;0;269.4;0;
1573039437406;Player;-0.81;0.9799999;-2.22;0;265.5;0;
1573039437406;Player;-0.81;0.9799999;-2.22;0;265.5;0;
1573039437422;Player;-0.81;0.9799999;-2.22;0;260.7;0;
1573039437422;Player;-0.81;0.9799999;-2.22;0;260.7;0;
1573039437439;Player;-0.81;0.9799999;-2.22;0;251.4;0;
1573039437439;Player;-0.81;0.9799999;-2.22;0;251.4;0;
1573039437456;Player;-0.81;0.9799999;-2.22;0;243.4;0;
